x_centriod,y_centroid,tl_fid,year,bldg_typ,num_floors,RMV,dpt_100y,dpt_200y,dpt_250y,dpt_500y,dpt_1000y,dpt_2500y,dpt_5000y,dpt_10000y,MF_100y,MF_200y,MF_250y,MF_500y,MF_1000y,MF_2500y,MF_5000y,MF_10000y,v_100y,v_200y,v_250y,v_500y,v_1000y,v_2500y,v_5000y,v_10000y
427859.0198,5092444.49,4688,1948,2,2,235937,0,0,0,1.80018,3.99142,5.50047,6.70966,7.38357,0,0,0,6.85154,47.59157,100.22592,176.22878,225.29115,0,0,0,2.10743,3.7941,4.80033,5.6592,6.29229
428948.6785,5092311.6,4689,0,0,0,22969,0,0,0,0.01644,3.15014,4.71601,6.39113,7.50759,0,0,0,0.02297,2.043,15.08919,32.49002,48.73289,0,0,0,0.00564,1.04058,2.37547,3.09201,3.55055
427873.728,5092440.519,4690,1923,1,1,212666,0,0,0,1.80018,3.99142,5.50047,6.70966,7.38357,0,0,0,6.85154,47.59157,100.22592,176.22878,225.29115,0,0,0,2.10743,3.7941,4.80033,5.6592,6.29229
427736.457,5092442.554,4691,1948,2,2,251336,0,0,0,1.84161,4.03279,5.5081,6.72399,7.39006,0,0,0,9.41269,61.68945,140.29681,224.7794,291.23599,0,0,0,2.37558,4.1355,5.45033,6.15914,6.7432
428108.4024,5092424.492,4692,1996,3,1,2774598,0,0,0,1.3253,3.45844,5.09206,6.21741,7.04219,0,0,0,2.0064,24.04889,63.28656,113.58182,148.92354,0,0,0,1.45711,3.09204,4.18322,5.01729,5.55709
427888.4363,5092436.548,4693,1936,1,1,208744,0,0,0,1.68374,3.88388,5.4012,6.57607,7.25949,0,0,0,6.201,45.76516,98.16145,177.52534,223.48106,0,0,0,2.05947,3.70236,4.81815,5.60035,6.18575
429317.364,5092417.595,4694,2002,1,1,525271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428054.4024,5092446.188,4695,1947,1,1,238951,0,0,0,1.35045,3.47555,5.00831,6.12524,6.95945,0,0,0,3.00414,29.31037,71.7716,129.75702,167.75536,0,0,0,1.55392,3.21752,4.3089,5.10056,5.68358
427944.4481,5092443.448,4696,1929,1,1,176146,0,0,0,1.66661,3.92552,5.42475,6.58397,7.28398,0,0,0,5.17491,38.903,93.89404,168.27573,214.33629,0,0,0,1.92499,3.56461,4.66662,5.4915,5.93215
427752.7941,5092436.796,4697,1948,1,1,245832,0,0,0,1.75776,3.94058,5.39111,6.67519,7.32447,0,0,0,8.17905,58.81461,130.79192,214.74258,274.78531,0,0,0,2.34869,4.10606,5.41657,6.09974,6.57412
427708.3952,5092433.091,4698,1955,1,1,893699,0,0,0,2.29676,4.52792,6.11912,7.2492,7.90782,0,0,0,10.87495,62.38257,143.653,223.36147,298.31998,0,0,0,2.27308,3.99547,5.18581,6.11918,7.02878
427905.2409,5092439.899,4699,1947,1,1,148936,0,0,0,1.68374,3.88388,5.4012,6.57607,7.25949,0,0,0,6.201,45.76516,98.16145,177.52534,223.48106,0,0,0,2.05947,3.70236,4.81815,5.60035,6.18575
428395.618,5092457.825,4700,0,0,0,1506,0,0,0,0.48335,2.50848,3.77422,5.30829,6.5,0,0,0,1,6.20517,21.76427,39.81474,59.99633,0,0,0,0.4,1.77443,2.71665,3.32423,3.84901
428020.9981,5092440.202,4701,0,0,0,112437,0,0,0,1.35045,3.47555,5.00831,6.12524,6.95945,0,0,0,3.00414,29.31037,71.7716,129.75702,167.75536,0,0,0,1.55392,3.21752,4.3089,5.10056,5.68358
428224.06,5092439.639,4702,1924,1,1,201753,0,0,0,1.22145,3.2413,4.80012,5.91011,6.71028,0,0,0,1,7.04931,27.43074,53.95512,77.46166,0,0,0,0.50437,1.81805,2.83846,3.73012,4.08052
427974.8862,5092436.874,4703,1920,1,1,177688,0,0,0,1.63321,3.90021,5.33362,6.4753,7.19997,0,0,0,4.30568,36.71399,86.48415,147.22255,204.20908,0,0,0,1.78184,3.37447,4.43164,5.31615,5.62453
427738.733,5092425.724,4704,1946,1,1,398834,0,0,0,1.84161,4.03279,5.5081,6.72399,7.39006,0,0,0,9.41269,61.68945,140.29681,224.7794,291.23599,0,0,0,2.37558,4.1355,5.45033,6.15914,6.7432
429358.1505,5092358.146,4705,0,0,0,164248,0,0,0,0,0,0,0,0.04249,0,0,0,0,0,0,0,-0.10971,0,0,0,0,0,0,0,0.05325
427786.1295,5092427.879,4706,1955,1,1,289355,0,0,0,1.8078,4.01579,5.49101,6.7902,7.41536,0,0,0,8.55962,55.02459,120.57882,212.83568,260.97733,0,0,0,2.323,3.99227,5.11674,5.92518,6.49169
427939.3864,5092429.103,4707,1929,1,1,309952,0,0,0,1.66661,3.92552,5.42475,6.58397,7.28398,0,0,0,5.17491,38.903,93.89404,168.27573,214.33629,0,0,0,1.92499,3.56461,4.66662,5.4915,5.93215
429792.7515,5091663.943,4708,0,0,0,275310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428284.3887,5092444.077,4709,1932,3,1,151697,0,0,0,0.28365,2.27464,3.77573,4.84207,5.78246,0,0,0,1,7.94177,27.29113,57.08211,82.59737,0,0,0,0.44825,2.12765,3.21006,3.98428,4.38436
428318.7529,5092436.523,4710,1994,0,1,111133,0,0,0,0.39997,2.51591,3.95117,5.0496,6.15665,0,0,0,1,6.97255,24.92344,50.01131,72.78118,0,0,0,0.44287,2.01272,3.06864,3.87613,4.25915
428050.4144,5092432.259,4711,1943,1,1,189377,0,0,0,1.35045,3.47555,5.00831,6.12524,6.95945,0,0,0,3.00414,29.31037,71.7716,129.75702,167.75536,0,0,0,1.55392,3.21752,4.3089,5.10056,5.68358
428358.8035,5092428.826,4712,1947,2,2,238335,0,0,0,0.47518,2.60903,3.98306,5.17517,6.36731,0,0,0,1,7.03948,23.48939,43.19185,63.23328,0,0,0,0.40502,1.88144,2.87388,3.73292,4.10833
428572.6239,5092410.562,4713,0,0,0,2308,0,0,0,0.11644,2.70832,4.06637,5.70866,6.90028,0,0,0,1,2.40271,13.25297,26.98737,44.21828,0,0,0,0.13488,1.26362,2.49809,3.15683,3.61561
428383.3035,5092421.248,4714,0,0,0,22210,0,0,0,0.45844,2.40606,3.77555,5.24931,6.44117,0,0,0,1,6.13923,21.30894,39.12866,59.05785,0,0,0,0.38617,1.76791,2.718,3.44265,3.95187
427707.1438,5092417.65,4715,1973,1,1,959388,0,0,0,2.25429,4.48505,6.07592,7.1824,7.84147,0,0,0,11.43804,64.87778,145.8437,227.99673,295.47351,0,0,0,2.35397,4.06599,5.25456,6.12576,7.07141
427901.0476,5092425.252,4716,1938,1,1,112333,0,0,0,1.68374,3.88388,5.4012,6.57607,7.25949,0,0,0,6.201,45.76516,98.16145,177.52534,223.48106,0,0,0,2.05947,3.70236,4.81815,5.60035,6.18575
427813.4495,5092412.614,4717,1940,1,1,368986,0,0,0,1.79795,4.00612,5.48038,6.7465,7.39644,0,0,0,8.07678,57.4268,124.34943,207.02966,261.82275,0,0,0,2.32494,3.97922,5.10327,5.89271,6.46812
428016.8047,5092425.555,4718,1941,1,1,278941,0,0,0,1.49988,3.69941,5.14091,6.25701,7.03269,0,0,0,3.30644,33.25492,79.46032,134.04877,191.79391,0,0,0,1.65996,3.27655,4.35969,5.20122,5.61739
428421.6021,5092355.841,4719,0,0,0,62667,0,0,0,0.28313,2.27727,3.64177,5.24186,6.35803,0,0,0,1,4.78706,17.84873,34.09166,52.06528,0,0,0,0.2799,1.5495,2.47518,3.04935,3.55672
427960.5067,5092417.088,4720,1926,1,1,233115,0,0,0,1.45048,3.64312,5.07567,6.20174,6.93422,0,0,0,3.67898,32.80835,80.45023,143.44135,190.46713,0,0,0,1.68823,3.2818,4.33225,5.24156,5.61587
428453.4409,5092441.003,4721,0,0,0,8151,0,0,0,0.43322,2.50815,3.71628,5.32472,6.48361,0,0,0,1,5.54867,20.67336,38.6321,58.14584,0,0,0,0.3864,1.69155,2.6925,3.29204,3.68349
427781.9361,5092413.233,4722,1922,1,1,244130,0,0,0,1.77479,3.9744,5.4401,6.67465,7.3499,0,0,0,8.4056,58.15597,135.22354,210.22537,268.99643,0,0,0,2.35924,4.09051,5.35849,6.03345,6.52488
427975.9503,5092412.918,4723,0,0,0,112437,0,0,0,1.45048,3.64312,5.07567,6.20174,6.93422,0,0,0,3.67898,32.80835,80.45023,143.44135,190.46713,0,0,0,1.68823,3.2818,4.33225,5.24156,5.61587
428510.1381,5092436.491,4724,0,0,0,30,0,0,0,0.24103,2.50772,3.79942,5.41613,6.58282,0,0,0,1,4.10616,18.38186,35.67313,54.58281,0,0,0,0.3366,1.57268,2.68222,3.34092,3.80017
427738.031,5092409.31,4725,1910,1,1,323087,0,0,0,1.90039,4.10943,5.58468,6.77583,7.4594,0,0,0,10.09371,60.38504,142.48866,219.45198,278.44791,0,0,0,2.39636,4.14262,5.42466,6.10775,6.81403
428282.0631,5092413.076,4726,1966,3,1,561919,0,0,0,0.21565,2.16679,3.64113,4.72465,5.71121,0,0,0,1,7.20196,25.01461,53.55852,77.69975,0,0,0,0.33073,2.05172,3.11783,3.91709,4.31721
428046.2211,5092417.613,4727,1975,1,1,228459,0,0,0,1.2662,3.36554,4.93213,6.04044,6.86438,0,0,0,2.77582,27.20846,66.33574,124.4838,163.98097,0,0,0,1.49478,3.13433,4.20803,5.0331,5.66647
427935.193,5092414.456,4728,1920,1,1,213953,0,0,0,1.49071,3.67405,5.12395,6.26538,6.96536,0,0,0,4.42052,36.45625,88.66988,163.07552,206.57826,0,0,0,1.83243,3.49055,4.59746,5.46611,5.87387
428622.9525,5092404.134,4729,0,0,0,32486,0,0,0,0.12465,2.81549,4.20679,5.85692,7.0569,0,0,0,1,2.00751,11.37545,24.94878,41.67696,0,0,0,0.14326,1.1643,2.42495,3.06681,3.5751
427854.6326,5092401.495,4730,2005,1,1,416605,0,0,0,1.75098,3.89281,5.38448,6.58527,7.2522,0,0,0,6.08284,44.15565,96.2877,168.03604,216.79364,0,0,0,1.97574,3.72395,4.74777,5.61588,6.21586
427701.4793,5092403.4,4731,1940,1,1,858508,0,0,0,2.25429,4.48505,6.07592,7.1824,7.84147,0,0,0,11.43804,64.87778,145.8437,227.99673,295.47351,0,0,0,2.35397,4.06599,5.25456,6.12576,7.07141
428003.1606,5092405.571,4732,1948,1,1,202890,0,0,0,1.36639,3.50775,4.97427,6.09848,6.87348,0,0,0,2.96327,29.95982,73.15596,126.51491,182.39508,0,0,0,1.5478,3.18186,4.26723,5.11544,5.58282
428220.3774,5092416.957,4733,0,0,0,91553,0,0,0,1.04318,3.04459,4.56979,5.66203,6.48677,0,0,0,1,6.29339,24.57072,46.78444,69.49162,0,0,0,0.43291,1.70322,2.69851,3.60626,3.97361
428017.8688,5092401.6,4734,1963,1,1,215956,0,0,0,1.36639,3.50775,4.97427,6.09848,6.87348,0,0,0,2.96327,29.95982,73.15596,126.51491,182.39508,0,0,0,1.5478,3.18186,4.26723,5.11544,5.58282
427777.7342,5092398.59,4735,1938,1,1,270638,0,0,0,1.77479,3.9744,5.4401,6.67465,7.3499,0,0,0,8.4056,58.15597,135.22354,210.22537,268.99643,0,0,0,2.35924,4.09051,5.35849,6.03345,6.52488
427884.8878,5092396.482,4736,1970,1,1,247085,0,0,0,1.58179,3.7137,5.18885,6.34534,7.03716,0,0,0,5.51796,43.23548,93.81933,171.66016,215.5166,0,0,0,1.92695,3.65826,4.71822,5.57524,6.11694
427732.3665,5092395.06,4737,1940,1,1,326872,0,0,0,1.90039,4.10943,5.58468,6.77583,7.4594,0,0,0,10.09371,60.38504,142.48866,219.45198,278.44791,0,0,0,2.39636,4.14262,5.42466,6.10775,6.81403
428032.577,5092397.629,4738,1949,1,1,213921,0,0,0,1.2662,3.36554,4.93213,6.04044,6.86438,0,0,0,2.77582,27.20846,66.33574,124.4838,163.98097,0,0,0,1.49478,3.13433,4.20803,5.0331,5.66647
428311.1246,5092406.056,4739,1924,1,1,121454,0,0,0,0.30874,2.385,3.80137,4.95095,6.08568,0,0,0,1,6.70744,23.2237,47.20432,68.67418,0,0,0,0.38385,1.96475,3.01623,3.84975,4.22413
428326.3596,5092406.051,4740,1925,2,2,156940,0,0,0,0.30874,2.385,3.80137,4.95095,6.08568,0,0,0,1,6.70744,23.2237,47.20432,68.67418,0,0,0,0.38385,1.96475,3.01623,3.84975,4.22413
427703.4291,5092386.403,4741,1947,1,1,996478,0,0,0,2.21479,4.44726,5.98839,7.16101,7.81212,0,0,0,12.05667,67.81961,145.43633,237.42746,297.82373,0,0,0,2.4688,4.16216,5.327,6.10186,7.07098
428047.2853,5092393.657,4742,1946,2,2,213958,0,0,0,1.2662,3.36554,4.93213,6.04044,6.86438,0,0,0,2.77582,27.20846,66.33574,124.4838,163.98097,0,0,0,1.49478,3.13433,4.20803,5.0331,5.66647
427808.1879,5092394.325,4743,2003,3,4,274447,0,0,0,1.79795,4.00612,5.48038,6.7465,7.39644,0,0,0,8.07678,57.4268,124.34943,207.02966,261.82275,0,0,0,2.32494,3.97922,5.10327,5.89271,6.46812
428218.9486,5092401.844,4744,1940,1,1,143562,0,0,0,1.04318,3.04459,4.56979,5.66203,6.48677,0,0,0,1,6.29339,24.57072,46.78444,69.49162,0,0,0,0.43291,1.70322,2.69851,3.60626,3.97361
427938.8751,5092371.838,4745,1948,3,1,738340,0,0,0,1.34953,3.44173,4.85038,5.9507,6.65895,0,0,0,3.9579,35.43327,85.51214,159.32208,200.38747,0,0,0,1.78846,3.50036,4.56624,5.47525,5.8421
427773.2857,5092384.094,4746,1951,1,1,251535,0,0,0,1.88288,4.08958,5.52363,6.76487,7.4399,0,0,0,9.26995,58.98737,138.72313,208.61707,269.54379,0,0,0,2.38691,4.09847,5.25828,5.98334,6.44137
427806.0288,5092387.038,4747,2003,3,4,274447,0,0,0,1.79941,3.99923,5.44949,6.7158,7.34962,0,0,0,8.73302,59.50983,129.08957,205.58556,264.91888,0,0,0,2.35096,3.99607,5.17651,5.89257,6.47586
428073.7601,5092386.509,4748,1948,1,1,219702,0,0,0,1.21635,3.33286,4.9086,6.03361,6.82552,0,0,0,2,21.75839,58.63039,108.84576,140.32608,0,0,0,1.38159,3.02592,4.08331,4.97597,5.59389
428346.9249,5092400.406,4749,1928,1,1,111385,0,0,0,0.40855,2.44169,3.85754,5.12681,6.31894,0,0,0,1,6.19802,22.02754,40.9073,60.53049,0,0,0,0.38336,1.82996,2.86488,3.69089,4.09121
428526.9781,5092211.579,4750,1930,3,1,100824,0,0,0,0.13209,3.11622,4.50013,6.1081,7.20012,0,0,0,0.24768,4.36461,22.82565,38.96526,54.56192,0,0,0,0.10454,1.73489,2.83432,3.33441,3.70083
427731.5347,5092381.084,4751,1948,1,1,271682,0,0,0,2.02578,4.25205,5.73498,6.91871,7.61072,0,0,0,10.84107,60.26883,142.0894,215.19609,280.11914,0,0,0,2.42487,4.14102,5.30829,6.05023,6.69697
428088.4683,5092382.538,4752,2010,1,1,261873,0,0,0,1.21635,3.33286,4.9086,6.03361,6.82552,0,0,0,2,21.75839,58.63039,108.84576,140.32608,0,0,0,1.38159,3.02592,4.08331,4.97597,5.59389
427848.3425,5092379.525,4753,1938,1,1,188055,0,0,0,1.86779,4.05229,5.51144,6.76197,7.42048,0,0,0,7.23823,49.21103,111.62623,188.99991,232.2462,0,0,0,2.18364,3.83083,4.96465,5.73217,6.35753
427701.388,5092372.335,4754,2010,2,2,1098473,0,0,0,2.21479,4.44726,5.98839,7.16101,7.81212,0,0,0,12.05667,67.81961,145.43633,237.42746,297.82373,0,0,0,2.4688,4.16216,5.327,6.10186,7.07098
427802.9662,5092375.998,4755,1928,2,2,267948,0,0,0,1.79941,3.99923,5.44949,6.7158,7.34962,0,0,0,8.73302,59.50983,129.08957,205.58556,264.91888,0,0,0,2.35096,3.99607,5.17651,5.89257,6.47586
427880.6942,5092381.835,4756,0,0,0,8537,0,0,0,1.79897,3.89769,5.34703,6.54658,7.23022,0,0,0,5.99937,43.07816,96.01506,165.6049,212.45482,0,0,0,1.95902,3.68959,4.7472,5.57413,6.22389
428110.5306,5092376.581,4757,1984,1,1,424999,0,0,0,1.45084,3.5759,5.13456,6.25185,7.05188,0,0,0,2,21.78304,57.98759,106.97997,140.95245,0,0,0,1.42966,3.0862,4.10963,4.89992,5.42471
428217.8393,5092386.235,4758,1926,1,1,144746,0,0,0,0.85303,2.81467,4.30694,5.38298,6.25709,0,0,0,1,5.97732,23.3092,44.57139,66.66745,0,0,0,0.41459,1.6951,2.63034,3.52327,3.87365
427769.6638,5092369.318,4759,1927,2,2,286411,0,0,0,1.88288,4.08958,5.52363,6.76487,7.4399,0,0,0,9.26995,58.98737,138.72313,208.61707,269.54379,0,0,0,2.38691,4.09847,5.25828,5.98334,6.44137
427817.7605,5092381.351,4760,0,0,0,0,0,0,0,1.86779,4.05229,5.51144,6.76197,7.42048,0,0,0,7.23823,49.21103,111.62623,188.99991,232.2462,0,0,0,2.18364,3.83083,4.96465,5.73217,6.35753
427877.759,5092371.582,4761,1928,1,1,229490,0,0,0,1.79897,3.89769,5.34703,6.54658,7.23022,0,0,0,5.99937,43.07816,96.01506,165.6049,212.45482,0,0,0,1.95902,3.68959,4.7472,5.57413,6.22389
428000.0315,5092366.97,4762,1973,3,1,481311,0,0,0,1.24172,3.32526,4.81616,5.9412,6.69958,0,0,0,2.35166,26.5996,67.05384,119.0602,168.61514,0,0,0,1.45441,3.09002,4.21722,5.0074,5.53243
427844.1491,5092364.878,4763,1936,1,1,194753,0,0,0,1.86779,4.05229,5.51144,6.76197,7.42048,0,0,0,7.23823,49.21103,111.62623,188.99991,232.2462,0,0,0,2.18364,3.83083,4.96465,5.73217,6.35753
427695.8326,5092358.772,4764,1950,1,1,901469,0,0,0,2.21479,4.44726,5.98839,7.16101,7.81212,0,0,0,12.05667,67.81961,145.43633,237.42746,297.82373,0,0,0,2.4688,4.16216,5.327,6.10186,7.07098
427730.3638,5092333.537,4765,0,0,0,0,0,0,0,2.0853,4.32066,5.77147,6.9889,7.66423,0,0,0,10.9777,59.9694,136.49699,218.31578,278.4332,0,0,0,2.40985,4.09114,5.19931,5.97537,6.44926
428371.0032,5092384.705,4766,0,0,0,1506,0,0,0,0.35073,2.20889,3.65937,5.19197,6.35908,0,0,0,1,5.00716,19.39865,35.57443,55.20567,0,0,0,0.30977,1.65267,2.59276,3.26858,3.81062
427798.7728,5092361.352,4767,1936,1,1,154711,0,0,0,1.79941,3.99923,5.44949,6.7158,7.34962,0,0,0,8.73302,59.50983,129.08957,205.58556,264.91888,0,0,0,2.35096,3.99607,5.17651,5.89257,6.47586
428215.8667,5092371.083,4768,1926,1,1,118338,0,0,0,0.85303,2.81467,4.30694,5.38298,6.25709,0,0,0,1,5.97732,23.3092,44.57139,66.66745,0,0,0,0.41459,1.6951,2.63034,3.52327,3.87365
428028.1898,5092354.633,4769,1945,3,1,333272,0,0,0,1.10739,3.20756,4.75728,5.88304,6.65703,0,0,0,2,20.69463,56.46732,109.42656,144.22366,0,0,0,1.31414,2.96492,4.07397,4.85767,5.57497
427873.5657,5092356.936,4770,1916,1,1,189263,0,0,0,1.79897,3.89769,5.34703,6.54658,7.23022,0,0,0,5.99937,43.07816,96.01506,165.6049,212.45482,0,0,0,1.95902,3.68959,4.7472,5.57413,6.22389
428270.792,5092363.111,4771,1950,3,1,102230,0,0,0,0.12486,2.00961,3.4267,4.55186,5.61987,0,0,0,0.94087,5.9451,22.87107,47.21229,71.01534,0,0,0,0.18528,1.96193,3.02602,3.83422,4.26709
428295.8747,5092363.404,4772,1987,3,1,176804,0,0,0,0.20021,2.15215,3.61861,4.8432,5.98608,0,0,0,0.8513,5.74205,21.13004,41.06112,63.16713,0,0,0,0.24257,1.84134,2.9403,3.75823,4.1662
428311.1097,5092363.398,4773,1924,1,1,121404,0,0,0,0.20021,2.15215,3.61861,4.8432,5.98608,0,0,0,0.8513,5.74205,21.13004,41.06112,63.16713,0,0,0,0.24257,1.84134,2.9403,3.75823,4.1662
428326.3445,5092363.393,4774,1922,1,1,186639,0,0,0,0.20021,2.15215,3.61861,4.8432,5.98608,0,0,0,0.8513,5.74205,21.13004,41.06112,63.16713,0,0,0,0.24257,1.84134,2.9403,3.75823,4.1662
428346.6459,5092364.426,4775,0,0,0,49878,0,0,0,0.30873,2.21756,3.71688,5.06779,6.25132,0,0,0,1,5.79801,19.81819,36.44617,55.71381,0,0,0,0.28409,1.68518,2.75052,3.53453,3.9923
428363.8236,5092363.375,4776,0,0,0,18447,0,0,0,0.35073,2.20889,3.65937,5.19197,6.35908,0,0,0,1,5.00716,19.39865,35.57443,55.20567,0,0,0,0.30977,1.65267,2.59276,3.26858,3.81062
427839.9558,5092350.232,4777,1955,1,1,212940,0,0,0,1.80024,3.94188,5.39186,6.60856,7.25882,0,0,0,7.1548,50.45777,112.78123,184.78496,229.94687,0,0,0,2.1667,3.81457,5.01651,5.72503,6.35801
427794.5794,5092346.705,4778,1991,2,2,266174,0,0,0,1.76673,3.93345,5.35822,6.58388,7.21658,0,0,0,8.668,58.34068,127.66967,200.28844,260.07416,0,0,0,2.31111,3.97851,5.16027,5.86787,6.45095
427675.8194,5092351.099,4779,1952,3,4,448955,0,0,0.01624,2.47399,4.73982,6.30572,7.52215,8.18033,0,0,0.06569,12.30686,69.2784,140.81619,231.5036,299.66382,0,0,0.02865,2.45235,4.0284,5.13483,5.86706,6.93416
427989.548,5092330.354,4780,1943,3,1,426633,0,0,0,1.16565,3.22304,4.71589,5.85771,6.62399,0,0,0,2.04601,24.24463,62.99866,113.87974,160.17284,0,0,0,1.40109,3.06448,4.19082,4.98161,5.50832
428069.3728,5092343.513,4781,1999,1,1,398214,0,0,0,1.22402,3.34907,4.88234,6.01462,6.80649,0,0,0,2,19.66519,55.04393,100.80207,133.98827,0,0,0,1.3046,2.97897,4.03259,4.89138,5.5163
427915.4842,5092345.617,4782,1953,1,1,224723,0,0,0,1.42583,3.44199,4.79957,5.91613,6.59849,0,0,0,4.58479,41.19127,88.77622,164.28336,208.32651,0,0,0,1.86745,3.61616,4.69291,5.52528,6.06741
428214.716,5092355.937,4783,1928,1,1,111263,0,0,0,0.83595,2.78011,4.22222,5.30641,6.23024,0,0,0,1,6.55284,23.12097,45.51094,67.29975,0,0,0,0.3988,1.67208,2.55549,3.44878,3.73112
427675.2518,5092348.781,4784,1952,3,4,448955,0,0,0.01624,2.47399,4.73982,6.30572,7.52215,8.18033,0,0,0.06569,12.30686,69.2784,140.81619,231.5036,299.66382,0,0,0.02865,2.45235,4.0284,5.13483,5.86706,6.93416
427687.9196,5092348.148,4785,1952,3,4,74131,0,0,0,2.23233,4.47413,5.98169,7.19822,7.83993,0,0,0,12.56737,69.08724,140.4122,241.23155,298.72849,0,0,0,2.51551,4.17739,5.28406,6.06751,6.95056
427869.3724,5092342.289,4786,1962,1,1,205596,0,0,0,1.70003,3.74204,5.14963,6.33297,6.9997,0,0,0,5.50233,42.92842,94.82282,164.69514,210.43172,0,0,0,1.93678,3.65945,4.77446,5.54924,6.22498
427674.5569,5092346.459,4787,1952,3,4,448955,0,0,0.01624,2.47399,4.73982,6.30572,7.52215,8.18033,0,0,0.06569,12.30686,69.2784,140.81619,231.5036,299.66382,0,0,0.02865,2.45235,4.0284,5.13483,5.86706,6.93416
427687.2322,5092345.571,4788,1952,3,4,74131,0,0,0,2.23233,4.47413,5.98169,7.19822,7.83993,0,0,0,12.56737,69.08724,140.4122,241.23155,298.72849,0,0,0,2.51551,4.17739,5.28406,6.06751,6.95056
427754.1463,5092347.393,4789,1952,3,4,73238,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
427696.9681,5092345.598,4790,1952,3,4,113132,0,0,0,2.23233,4.47413,5.98169,7.19822,7.83993,0,0,0,12.56737,69.08724,140.4122,241.23155,298.72849,0,0,0,2.51551,4.17739,5.28406,6.06751,6.95056
427673.9894,5092344.141,4791,1952,3,4,448955,0,0,0.01624,2.47399,4.73982,6.30572,7.52215,8.18033,0,0,0.06569,12.30686,69.2784,140.81619,231.5036,299.66382,0,0,0.02865,2.45235,4.0284,5.13483,5.86706,6.93416
427946.9167,5092339.182,4792,1996,2,2,352691,0,0,0,1.27447,3.30749,4.67448,5.75772,6.49881,0,0,0,3.89231,34.77549,83.09389,156.22688,197.09239,0,0,0,1.75872,3.47797,4.56611,5.45852,5.84143
427753.6576,5092345.592,4793,1952,3,4,73238,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
427761.6484,5092345.544,4794,1952,3,4,73238,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
427686.7965,5092343.129,4795,1952,3,4,180118,0,0,0,2.23233,4.47413,5.98169,7.19822,7.83993,0,0,0,12.56737,69.08724,140.4122,241.23155,298.72849,0,0,0,2.51551,4.17739,5.28406,6.06751,6.95056
427835.7626,5092335.585,4796,1947,1,1,192685,0,0,0,1.80024,3.94188,5.39186,6.60856,7.25882,0,0,0,7.1548,50.45777,112.78123,184.78496,229.94687,0,0,0,2.1667,3.81457,5.01651,5.72503,6.35801
427678.4159,5092322.845,4797,1994,2.5,3,2981931,0,0,0.01624,2.47399,4.73982,6.30572,7.52215,8.18033,0,0,0.06569,12.30686,69.2784,140.81619,231.5036,299.66382,0,0,0.02865,2.45235,4.0284,5.13483,5.86706,6.93416
427753.1652,5092343.742,4798,1952,3,4,73238,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
427761.2316,5092343.568,4799,1952,3,4,120574,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
428100.886,5092342.894,4800,1973,1,1,234551,0,0,0,1.54319,3.66845,5.18501,6.30212,7.11023,0,0,0,1.98977,19.7342,53.7762,101.12098,132.89253,0,0,0,1.36228,2.98758,4.07588,4.79177,5.28277
427769.8568,5092343.322,4801,1952,3,4,73238,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
427686.2931,5092340.441,4802,1952,3,4,224477,0,0,0,2.23233,4.47413,5.98169,7.19822,7.83993,0,0,0,12.56737,69.08724,140.4122,241.23155,298.72849,0,0,0,2.51551,4.17739,5.28406,6.06751,6.95056
427788.2894,5092324.735,4803,1926,1,1,457533,0,0,0,1.76673,3.93345,5.35822,6.58388,7.21658,0,0,0,8.668,58.34068,127.66967,200.28844,260.07416,0,0,0,2.31111,3.97851,5.16027,5.86787,6.45095
427752.5699,5092341.682,4804,1952,3,4,73238,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
427760.3622,5092341.696,4805,1952,3,4,120574,0,0,0,1.93982,4.12972,5.56965,6.7856,7.45996,0,0,0,9.29692,58.79696,135.73898,205.20062,270.46613,0,0,0,2.35996,4.05984,5.18288,5.92425,6.33405
